text; label; domain; star
Ordered wrong item want to exchange but seller informed has to top up additional $4 dollars for exchange They don't accept return for wrong order So just kept it Item is ok similar with the one I got at Bugis for $10 Won't buy online next time; 0; acc; 3
seller was polite and responsive fast delivery and exactly as advertised but mine came with a scratch ):; 0; acc; 3
It does not cover the side fully So no protection if u put the phone face down; 0; acc; 3
Not worth for the price; 0; acc; 3
Cover is average in quality The edges are slightly loose in tolerance Dust easily enters the casing and will scratch the phone when in use.; 0; acc; 3
Disappointed Friday's pair was supposed to be a silver stud but what i received was a pearl stud (same as saturday's pair! Even though it's cheap as a buyer i should still get what i paid for Seller's picture is inaccurate/misleading 😕; 0; acc; 1
price not too competitive.......; 0; acc; 3
Its my 2nd time purchasing and really disappointed for one of the item coz it has really a very OLD plastic back stopper plug 2 of them cannot even pull out Seems like it already sticked onto the stud You can see the difference in color Really yellowish Thumbs down for this.; 0; acc; 1
The earring is plastic But cannot expect alot from the price given So is ok for kids they will like it Thanks seller for mailing out the item; 0; acc; 3
One of the earrings came broken But it seems like a manufacturing thing Can't really fault the seller Plus it's also so cheap already Thus 3 stars!; 0; acc; 3
Design quite nice But some of the earring dented; 0; acc; 2
Have purchased 2-3x frm tis seller Wrong colour sent for my earrings Seller will be sending the correct one with my new order Some Needle of studs came bent Came with free hair tie. Update on the 2nd order tt is supposed to hv my correct pink earrings sent over together IT DID NOT; 0; acc; 1
bought on flash sale I saw the quantity still have a lot Seller told me no more. ask me to choose only 1 set and the wet wipes why would i want 2 same set (defo wont choose wet wipes then never reply me delivery was very slow and some of the earring r crooked see 1.5k reviews like no use 😑; 0; acc; 1
Delivered quickyly. But the studs behind some yellowed Can tell its been kept for very long Not the best quality for its fine for 99cents; 0; acc; 3
3 stars for the yellow backing cuz now i gotta get separate backings The earrings are good except 1 had the backing stuck strongly to it and when i pulled out it had the backing's stuff and cannot scratch out 🤦🏾‍♀️ I believe best quality should be given for any price sold so this is sad; 0; acc; 3
The silver earrings look abit fake can the star earrings is abit out of shape I think only the "Wed Sun earrings are acceptable; 0; acc; 3
There is a weird smell on the earring.; 0; acc; 3
one pair one side missing the rest looks okay have not tried thanks for free gift; 0; acc; 3
Something missing seller not even reply you; 0; acc; 2
Cheap and pretty earrings But one of them looks like the polishing wasn't done well and was dull The sticks were bent and there was inadequate cushioning to protect them I know you can straighten them but we can't do it back to mint condition so the earrings remain slightly bent :(; 0; acc; 3
Extremly disappointed Informed them about the missing earring. They said will send it when i place my next order And in the end never Wont buy from them anymore; 0; acc; 1
oddly some yellow and some clear backings were given. it was an odd mix. The earrings some of them had rusted (4 pairs but i think its decent for the price; 0; acc; 3
not bad but the studs behind were yellow ) a bit of the silver coating on the earring also came off at the sides and the paper is scratched but it's quite a pretty design; 0; acc; 2
Earrings are of inferior quality The pair of heart design earrings have severely crooked earring posts.; 0; acc; 2
all my earrings arrived but some are spoilt How to wear Disappointed Even one of the earrings is dirty; 0; acc; 2
Received item in bubble-wrapped packaging Except that there was missing jewel from one of the earings the ear studs were yellowish for six pairs Can purchase for not fussy buyers.; 0; acc; 3
I choose #1 but item oos Seller asked to choose again I didn't expect I choose same design Omg So silly.; 0; acc; 3
the earrings are fine but ALL the studs behind are yellow which is so disgusting.; 0; acc; 2
delivery was around 2 weeks what you pay is what you get the color will be abit fake abit too white kind of silver; 0; acc; 3
Some of the earrings become rusty Why the seller never double check before you sent it out to the customer Need to improve on this Thank you; 0; acc; 2
quality of studs are reasonable for the price but the packaging is abit dirty; 0; acc; 3
Received within a week The base card looks dirty though Buy only if you dont mind.; 0; acc; 3
I should have give more stars if the silver earring have no lock defect Other than that 👌🏻; 0; acc; 3
earring broke immediately after wearing it once; 0; acc; 2
the clip faulty but cant complain for the price paid; 0; acc; 3
Looks exact to photo bt one side of the earrings is misaligned therefore it is very difficult to close the hook; 0; acc; 3
you definitely pay for what you get like the clasp in the photo for the earring on the right doesn't even close properly; 0; acc; 3
Size is big than expected.; 0; acc; 3
Real colour is a more golden and fake cheap looking But I Guess for the price we can't expect much; 0; acc; 3
Broke when i wanted to put it on for the first time; 0; acc; 1
These things are NOT earrings There is NO hinge to actually push the buckle back and thread the earring on It is a fake hinge so you are bending the metal with force A few times and this earring (which is as heavy as lead is going to break good luck wearing it unless you solder in back on 😡😡😡❌; 0; acc; 1
Item looks very pretty But the lock snapped on the first try Sad!; 0; acc; 3
The earrings broke when i tried to open it for the first time Quality is not good. thinking of breaking the other one to wear as a C ring instead. the seller is willing to send another pair when i buy another earring But im not sure when i will buy again 😅; 0; acc; 2
The clip is not smooth hinge is a little tight One side broke from trying to close the clip I didn't manage to wear it out even once.; 0; acc; 1
the clasp is quite stiff when opening The metal is also very weak it snapped off when I opened the clasp!; 0; acc; 3
Product well received but the quality not good Try once and it is broken already; 0; acc; 2
Quality is not great. colour slightly tarnished discoloured :(; 0; acc; 2
it can't be worn at all Both the parts as indicated can be broken almost immediately when u try opening them b4 putting it on. Buying it is like throwing away a $1 coin 😣; 0; acc; 1
came with a nice gift felt heavy and durable but broke within 2 seconds upon opening the earring it's more brittle than it seems ):; 0; acc; 3
Ordered 3 pairs of earrings and all of their qualities are lousy I guess the price tells it.; 0; acc; 1
Clasp does not work well and has broken off when I try to fasten it Happened for both gold and silver earrings.; 0; acc; 1
The closing hook thing was really stiff then i tried bending it and it just broke off; 0; acc; 1
The earrings took about 2 weeks to come due to the Covid 19 and it looks pretty but the material wasn't sturdy so it broke once I have put it in :(; 0; acc; 3
Plastic earrings not metal Looked like it has been kept very long There were some parts the colour faded Pins also bent Disappointed.; 0; acc; 2
Appreciate prompt delivery and free hair tie seller gave,, but one side of the earring is spoilt and I cannot close the hook (refer to pic) I guess this is what you can expect for the price of it but the other working side is not bad; 0; acc; 3
Really flimsy Just received today and it broke immediately when I was trying it on -_-; 0; acc; 2
Hinge was v tight couldn't open unless I break it But still usable with a backing The silver one is slightly faded but overall alright; 0; acc; 3
The earrings were a little thicker than what I expected and the finishings did not fit nicely so I had to bend the metal a little to get it right The ends were easy to bend making it seem like it will break easily But it's ok quality for the price paid.; 0; acc; 3
It was slightly rusty and quite heavy in weigh too The clips were really fragile and expected it could not be lasts long; 0; acc; 2
Weird stains on the earring that can't be removed and it's more yellow that in the picture.; 0; acc; 2
Wanted to try it and it just broke Even tho i bought it during flash sale for $0.99 still expected something decent...; 0; acc; 1
one of the earrings broke upon arrival...; 0; acc; 1
Earrings broke upon receiving the design is really pretty but bad quality not the only pair from this brand with same problem Hoop earrings should have flexible latch but this looks like some toy with glued on fixed latch cannot be used; 0; acc; 2
1 side if the silver earring was delivered broken The gold earrings are smaller than expected but nice when worn nevertheless Thank you for the free gift; 0; acc; 3
flimsy n broke before even 1st wear disappointed.; 0; acc; 1
Haven't even wore it but the clasp already broke.....clasp can't be closed.; 0; acc; 2
The gold colour chipped off. Poor quality; 0; acc; 2
After trying it on it broke; 0; acc; 1
The part broke after attempting to put it on Rather disappointed...; 0; acc; 2
Clasp for the gold ring was extremely fragile and broke while trying to clasp it Still works if you use an additional rubber buckle Just slightly disappointed with how fragile it is; 0; acc; 3
The clasps broke after first try what a pity :(; 0; acc; 1
Very poor quality Just tried on already broken; 0; acc; 1
it broke once i put it on; 0; acc; 3
it's so big isn't the size I have in mind like I can't wear this out because it's too big and it isn't that good looking on small ears!; 0; acc; 3
the earrings does not look as in picture it feels and looks a lot more plastic and rough; 0; acc; 2
Received in 10 days after placed order However I checked this earrings It twisted a bit The colour is also too pink; 0; acc; 3
Good quality but the needle is thick difficult to put into the ear hold And is clip type is very difficult when want to open.; 0; acc; 3
Looks bigger than expectation and hurt my ears due to the size; 0; acc; 3
super disappointed one of the earring cannt be opened and the other the clasp is loose aft fastening free keychain given; 0; acc; 1
Only 1 piece cake instead of a pair Huge disappointment 😡; 0; acc; 1
Have received the earring with a key chain gift too But one side of the earring hook is loose cant seem to close it and it will come off loose Can i get any refund on this; 0; acc; 2
I have received my earrings aready but 1 side of the earrings can't clip together like that mean i can't wear it already; 0; acc; 3
Looks different from picture.; 0; acc; 2
I got a terrible reaction to this Sterling silver above 900 usually are fine but this one turned my ear flip hot and red in no time It's pretty though!; 0; acc; 2
Totaly cannot wear,because loose and nit tight pin,if wear will drop; 0; acc; 3
The hook easily spoil and not a good choice...look nice only but it will not last...; 0; acc; 2
Item received but easy breakable.; 0; acc; 1
It is dirty and the black stain cant be removed fully There was also a dent at the bottom; 0; acc; 3
Quality of the case isnt very good there were stains on the case the inner lining is also very ugly but for a cheap price i guess u cant complain but 1 star because the customer service person just ignore me when i asked about the stains.; 0; acc; 1
Good quality cloth on the inside and silicone case Wraps the phone fully and perfectly Seems like a good protection Sadly the glue came off or smth for my stone colour case Small issue but good cases overall!; 0; acc; 3
Colour not true to picture at all Disappointed with the sand pink which looks like baby pink instead of sand pink Purple blue looks more like cobalt blue; 0; acc; 2
Had some stains on the back and the cloth interior was not cut properly; 0; acc; 3
It's not bad overall although it's really hard to remove the cover from the phone and the fitting isn't perfect But worth for the amount paid; 0; acc; 3
Item received more than 2 weeks of order; 0; acc; 2
Slow delivery but item in condition; 0; acc; 3
The cover is not fitting as shown in the picture and the screen protector has dust on it which sticks to the screen after applying Not recommended!; 0; acc; 2
Gave the wrong model; 0; acc; 1
product was dirty : had to use sticky tape to remove all the gunks; 0; acc; 3
The case is spoiled Second purchase is disappointed; 0; acc; 3
there was discolouration in one of the phone cases that i bought; 0; acc; 2
Alignment of apply logo is not consistent; 0; acc; 3
Colour wasn't the right one however its quite a quality case; 0; acc; 3
Very soft but got very bad colour stain Message seller since friday 24th July no response Buy at your own risk for $3.50; 0; acc; 1
They send the wrong item over and when i ask for return they are very cold and not responding They just reply 'apply when i ask how to return Bad altitude and the item sent to me wrong is also with bad quality.; 0; acc; 2
OMG LOOK HOW BAD THE CONDITIONS IS Jeeze 🙄 This case was in this state when I open the box The box was not sealed when I open the delivery bag Note Seller might totally ignore you when there's issue with the item My two cents it's a gamble of your $4; 0; acc; 1
Item received The darker color slightly stained on the casing tried wiping still there Apple logo one is printed and the other one is paste onto it as you can see from the picture Not sure why but ive had experience with other buyers it will fade away slowly with the printed one We shall see (:; 0; acc; 3
Too slippery to use Quite disappointed.; 0; acc; 1
i ordered sand pink but got sent the wrong colour seller claimed that it was the correct one but just "slight colour difference.. its totally different from what i wanted as you all can see for yourself:" nonetheless it was a great quality case just not the colour i wanted.; 0; acc; 2
I love the cases but some of them will be a little bit loose the cutting is not consistent :; 0; acc; 3
Quality is so-so My old Phone casing from taobao is cheaper and of better quality Also this phone case is bent on the sides hence it wasn't easy placing the phone in.; 0; acc; 1
Slight Defect on the side of the case a few scratches; 0; acc; 3
Apple logo and the edges are not well made; 0; acc; 3
received products in wrong sizes and seller claimed it to be my fault.. disappointing product and customer service 👎🏻; 0; acc; 1
I choose ferrari red but it came more like pinkish red The apple logo shown was metallic silver but it came as white Not really as per advertised; 0; acc; 3
Can't really see from the picture but there's a lot of minor defects in the pic the corners have dark marks; 0; acc; 1
Quite disappointed Not sure why one of the package for my phone case was opened It's Not new; 0; acc; 3
Too tight for my iPhone XS making my screen protector to pop out after putting that phone case. do not recommend tho; 0; acc; 1
I guess all iphone 6 series de phone case has the black lining Contacted seller about it but seller says all the phone case have the black lining Wasted my money; 0; acc; 1
Shipment took so freaking long 3 weeeks I never waited so long for any shoppee parcel I thought lost mail so bought another phone case Waste my time and money.; 0; acc; 1
The apple sign is about to drop out; 0; acc; 3
This Iphone Silicone Case is highly susceptible to Wear and Tear Scratches are formed extremely easily I highly advised all to buy this product at your own caution.; 0; acc; 1
cannot rlly c but the left side of the apple logo looks like it's gonna drop off anytime n the case below is not intact with the bottom of the fone like theres a space in between; 0; acc; 1
theres a smudge that cannot be rubbed away and theres also a small cut at the bottom of the case.; 0; acc; 2
wanted #28 but got this colour instead :(; 0; acc; 3
came in safe and colours are a little bit different from what is shown in the pics position of apple logo also inconsistent with the pics; 0; acc; 3
Ordered for a full cover but did not receive the item as what was ordered :(; 0; acc; 2
color was not the same message seller but no reply 👎🏼; 0; acc; 1
The apple logo is not flat abit out of shape; 0; acc; 3
Ordered olive green but it looked grey bought another for iphone x but didnt fit well.; 0; acc; 2
I got the wrong colour also; 0; acc; 2
unfortunately there's chipped off paint For both my order; 0; acc; 3
Ordered on friday but until wednesday its not shipped I wasnt inform that black is out of stock They kept quiet until i had to ask them Ended up changed to white as i couldnt bare to wait any longer Upon receiving didnt receive the hook how to even hang?🤦🏼‍♀ Their service is just 0🙄; 0; acc; 2
Solid wood 3 stars because there is a small (about 5mm chip in the paint on the border; 0; acc; 3
All 4 of the frames ordered has dented or scratches came in air bag wrap though; 0; acc; 3
product arrived with one minor defect but overall it's okay however didn't really like the way they carried out their customer service delivery service was delayed and there was no update from them which resulted in me getting the item outside of shopee and wasn't allowed to cancel my order.; 0; acc; 2
Paid delivery Items are well packed but it still came crooked on both frame which not sure why Really disappointing as the crooked are so visible.; 0; acc; 2
Had a chipped corner; 0; acc; 3
Didnt know it was not glass.; 0; acc; 3
all frames ordered has defects at the side of the frame.; 0; acc; 2
Fast delivery with adequate packing but item still came scratched Had to use black marker to cover the imperfections 😑; 0; acc; 3
Nice frame Bought 5 black frame but one came in whilte Already tore the packaging then realise it is white Seller should make sure product sent is correct.; 0; acc; 3
Frames were packed with bubble wrap which was great But the backings one of my frames had probably came loose while packing and the fasteners were slightly bent in when I opened it Managed to bend it back to fit; 0; acc; 3
Quality is decent Back board a tiny bit loose may be annoying for perfectionist; 0; acc; 3
2 stars for fast delivery 1 side chipped and another 2 corners are also dented Cheap but quality a bit sib par; 0; acc; 2
Even though its bubble wrapped Item came slightly damaged.; 0; acc; 3
Ordered 2 frames 1 star for fast delivery one more for 1 frame came fine You guessed it The other came with dent and chips Photos tells everything Seller please put in description that you get what you pay for damaged frames Don't think it's delivery fault as it's wrapped thick One wasted; 0; acc; 2
not sure why seller felt it was ok to write my address on the top of the frame in permanent marker (I tried cleaning it off) Will see if it comes off with turpentine; 0; acc; 2
The plastic cover has a lot of scratches One was cracked and the edge was chipped Luckily it still serves it purpose The wooden frame is ok; 0; acc; 3
Got dented corners Not wrap properly $7.90 not cheap including courier.; 0; acc; 3
the product was sold out which was not indicated at all and the seller only informed me when I contacted them They were kind enough to change my order twice (walnut white pine because even the changed order was sold out However I got white at the end dk why; 0; acc; 3
The wooden ones were really nice but the white ones came dented It was a little disappointing; 0; acc; 3
I got so excited because the way it is packed and wrapped was so neat Good thing i opened it because i thought its good enough to give someone just like that but i found dents that cracked the black paint or something Hopefully they will exchange this for a no-dent frame Delivery is really fast.; 0; acc; 3
Nice frame Simple One issue is I cannot find a way to hang it up; 0; acc; 3
Item came with chipped edges and disjointed angle Will wish to have quality check from seller before sending.; 0; acc; 3
Delivery was slow Seller didnt event update me even after a week that my frame was out of stock Only until i contacted seller and then i was informed my item was no stock n told me to get another colour Best part when the item arrived after more than 2 wks it was defective with chipped corner.; 0; acc; 1
Came with just a bubble wrap around and the shorter sides of the frame not “protected at all Chips evident on front surface of frame too; 0; acc; 1
Order on 24 Feb delivered 27 Feb Well pack and fully covered but quality so so The frame crack and the one side of the frame have many uneven painting the finishing not good; 0; acc; 2
Worst quality with scratch and damage plus worst seller attitude I have requested the refund due to defect product but the seller said they can't provide refunds but only exchange??? Since when it was your choice even sending damaged product??? Covid19 saved you from refunding the product.; 0; acc; 1
Items received today . which not free delivery Top up four dollars for delivery. please spell properly Don't mind to pay . but made thing clear .Overall the frame are well pack N frame are look nice; 0; acc; 3
Delivery was fast however frame was slightly damaged despite protective packaging.; 0; acc; 3
slightly chipped but the package was well wrapped; 0; acc; 3
Request for A4 size But end up receiving size that is smaller Even though the shipping is fast Not apologise from them.; 0; acc; 1
there were too many scratches on the frame; 0; acc; 3
Came with a extremely obvious huge crack ...; 0; acc; 1
came damaged though sufficiently wrapped Seller needs to QC product before sending out but for it's price it's expected No cable wire for hooks so you'll prolly need to use Velcro to safely hang it; 0; acc; 2
Transparent part has scratches wood came chipped at the corners; 0; acc; 3
So smallll wayyy smalle rthan expecteddsdddddddddddddddd; 0; acc; 3
Even though it came on time quality is super bad Not that I am expecting much from $0.84; 0; acc; 2
very strange because the star is not secured to the moon and can be removed; 0; acc; 3
The studs look like they will drop off soon Poor quality but cant expect much from this price.; 0; acc; 3
one of the item which I received was not exactly look like the picture that have uploaded by the seller.; 0; acc; 2
Both of it are very small The circle I can forgive but the clover really is too small And the clover locking spoilt; 0; acc; 3
For my first purchase ,when i received the necklaces was not in good condition so i told the seller and he/she send me a coupon for repurchased Next purchase i received a different design necklaces Seller did apologise for the mistakes but didn't ask if i would like to refund or exchange; 0; acc; 1
Necklace came spoilt cant be use; 0; acc; 1
looks like it would drop out very easily since the star is just slotted into the moon :/; 0; acc; 3
there was nth in the package got scammed supplier didn't reply to my message i expect a refund don't trust this supplier guys; 0; acc; 1
One of the chain was broken and still sent out product!; 0; acc; 1
abit smaller than expected and kinda hard to wear and remove; 0; acc; 3
it's extremely hard to close it after it's on your ear and the metal became a bit misshaped when I tried putting the earring on; 0; acc; 3
Size up if you're thinking of buying; 0; acc; 3
Smaller than expected and hard to secure; 0; acc; 2
I ordered 14mm come small size; 0; acc; 1
It broke while I was trying to put it on; 0; acc; 1
It was a lot smaller than expected and the earring itself isn't bad but bcus it's so small it's hard to close the earring when you put it on It also doesn't exactly close properly 100 of the time wld work better for a helix or auricle piercing(unless u have smaller lobes ig; 0; acc; 3
way smaller thn expected; 0; acc; 3
The size were abit smaller I couldnt even lock it Just hopefully it wont drop off along the way :; 0; acc; 2
one of the earring came in different size 7mm is really too small jus disappointed in the product; 0; acc; 2
The earring clasp area was very flimsy and hard to close The size of 14mm was quite small too and just hugged my ear lobe Wouldn't repurchase; 0; acc; 2
Haven't succeed putting onto my ears Wire is quite thin The movable part is tucked into the tube of the ring I think it's too small for me; 0; acc; 3
however size doesn't match my ear loop quite disappointed.; 0; acc; 3
thinness 11mm dont fit in that securely; 0; acc; 3
The 14mm one is too small for my ear I wish they had measurement like reference to a ruler to know.. But the package is good.; 0; acc; 3
Hard to close the hook; 0; acc; 3
ok but hard to wear; 0; acc; 3
Lmao smaller than I expected.; 0; acc; 1
difficult to wear because of the hook; 0; acc; 2
I ordered 11mm ones but got different sizes Some were bent; 0; acc; 1
one broke while i was trying to put on spent 1hr plus trying to clasp the earring! 11mm is still too big for my taste; 0; acc; 3
got the wrong size!; 0; acc; 3
Kind of smaller than expected for 11mm; 0; acc; 3
Ordered 7mm and 11mm The earrings are too thin 7mm too small to even open up 11mm broke while trying to open Very disappointed.; 0; acc; 3
very hard to close! Need help from another person and might be abit painful; 0; acc; 3
its sooo hard to put it on i dont think this earring is wearable :"(; 0; acc; 3
Very difficult to put on : Feels very flimsy and low quality; 0; acc; 2
smaller than expected but overall not bad; 0; acc; 2
Earrings should not be soo difficult to put on.. the hinge is so loose that it's terribly difficult to clip the thinner metal piece in place.; 0; acc; 1
Hard to close the earring ...; 0; acc; 3
very hard to put on looks good tho; 0; acc; 3
couldn't close it; 0; acc; 3
the hoop is a bit thicker than expected; 0; acc; 3
A little hard to secure but overall its okay!; 0; acc; 3
Cheap material and it's difficult to lock in; 0; acc; 3
hard to put on; 0; acc; 2
Quite difficult to put on.; 0; acc; 3
was a little disappointed with the gold ones as the quality is not consistent and a few have rough surfaces One of the rings(video has the clasp off aligned The silver ones are better; 0; acc; 3
had only 9 rings. the clasp was missing also and bad quality; 0; acc; 2
however there was only 9 keychains instead of 10 It's pretty tho !; 0; acc; 3
Seller very irresponsible for my 2nd purchase delivered the wrong item yet claimed delivered and refused to do an exchange Buyer please reconsider before buying for them; 0; acc; 1
item came as shown in pictures However some of the hooks are loose and delivery was slow; 0; acc; 3
Quite disappointed with the keychains as many of them are not working its spoilt But still can remove the lobster clasp just use the keyring; 0; acc; 2
The item came fast but the keychain is very light and some were scratch and black at the hook.; 0; acc; 3
Fast mailing by seller however the keychain comes with many scratches and it is not presentable for sales on customising Will not buy again from seller; 0; acc; 3
Packaged was opened inside and there were half eaten peanuts inside. bad packaging Had to clean up the items before using...; 0; acc; 1
I brought a total of 50 pieces received only 48 pieces When contact seller seller ignore; 0; acc; 1
Item look miserably thin and fragile 😂😂; 0; acc; 1
it actually bite into the skin when wearing it and easily caught the hair too Never had I wore a chain with these issues..; 0; acc; 1
Am so disappointed with my purchase Didn't expect the necklace to be so thin The thick one is my original necklace that I wanted to replace; 0; acc; 2
Super thin material Very Disappointed Seller gave a pair of stainless steel needle earrings; 0; acc; 1
Such a thin necklace... and it wasn't entangled when received Omg!!; 0; acc; 1
A little too thin and short than expected; 0; acc; 3
The chain broke after wearing it on 2nd day.; 0; acc; 1
Sticker pasted on the box Some of them not centered properly And sides are coming off; 0; acc; 3
I don't think worth the $2 I paid for. the cartoon images are stickers pasted on top of the boxes; 0; acc; 3
Well received Quality so so Didn't expect they paste stickers on it instead of printing it over Overall cute mini storage case; 0; acc; 3
Not really worth it; 0; acc; 3
One out of 3 is damaged.; 0; acc; 3
received a distorted and dented casing Disappointed; 0; acc; 1
Design not really to my liking and also the casing cannot really close A waste of my money; 0; acc; 3
The closing not very secured as cutting issue Hmm disappointed that is sticker not printed; 0; acc; 2
Looks great but the ends are super sharp and really dangerous Have too be filed down before you can use it; 0; acc; 2
Hm most of them came out fine but there were 4 pairs that didn't have the spiral and the ball thingy and another hook was downright damaged : I mean for the price I should be grateful but idk about buying again Delivery was a little later than expected as well tho but I'm not particular abt that; 0; acc; 2
Got the sliver hooks some were missing the spring looking thing at the bottom item; 0; acc; 3
mixed color not as per picture advertised ended up with just a mix of gold/silver/bronze/black; 0; acc; 3
Some are defective Ordered colorized but came mixed alloy 🤷🏽‍♀️ Ordered separate silver one no issue Should have told me if there is no stock of the mixed colorized one...coz I DONT WANT THE MIXED ALLOY ☹️; 0; acc; 3
Ordered on 13 June and received on 24 June I'm disappointed with mixed colors Seller's pic show colors blue red yellow and purple But I received mostly black a few gold and even silver which I have bought a package of silver.; 0; acc; 3
Wanted the colourful earrings hooks... However received mixed gold sliver instead; 0; acc; 3
bought colourful but got this instead; 0; acc; 1
92 pcs good condition 13 pcs defected total 105 pcs; 0; acc; 3
A few Came spoilt and not 100 pieces:( but oh wellssssss...; 0; acc; 3
The hole in 1 of the ear studs is not punched in the middle, still waerable I suppose. The crystal sparkles tho.; 0; acc; 3
Used for a few days and the metal part got rusty/discoloured. Threw it away.; 0; acc; 2
If I could give 0 star I will definitely ! Or even negative star. I didn't receive my item at all. Contact seller yet you know what seller say ?? She said " all we can do is wait " haha ! So funny yes yes I will wait I think I wait till next year maybe when it arrive will become real diamond is it ?; 0; acc; 1
Lil bit different from the picture; 0; acc; 3
Poor quality material.. Was kinda bent when received but overall its okay; 0; acc; 3
Item is a bit flimsy and doesn't seem as nice as the picture I don't mind it You get what you pay; 0; acc; 3
Not bad but earring is very flimsy and some came dented; 0; acc; 3
The big one not as pretty Received lesser beads than supposed to be; 0; acc; 3
Got my beads but I count it was 98 pcs not as advertised as 115pcs Short of 17pcs of beads.; 0; acc; 3
bought 60 pieces but only received 57 pieces.; 0; acc; 3
haven't even got to wear it and it broke : guess you really get what you pay for; 0; acc; 1
Not trusworthy seller Ordered 1 lumbar pillow and 2 necklaces Only received the pillow No necklaces Seller insisted she "remembered she packed the necklaces Ridiculous excuses that she can remembered every package she packed Never to deal with this seller.; 0; acc; 1
The gold tarnish after wearing less than a week But can't expect more for the price paid Thank you I am fine with the condition when received; 0; acc; 3
the chain part is broken it is not attached together so i have to find a way to get it fixed but cute; 0; acc; 3
It's pretty But unfortunately the necklace hook was broken :((; 0; acc; 3
I ordered 2 necklaces but send to me 1 only When I contacted to seller She asked me to buy other stuff so that she can send again Will not buy again Sad; 0; acc; 1
the alphabet keeps flipping upside down a design flaw It also tarnishes after one use even though I don't wear perfume can't wear it again because it looks grey and old Very poor quality; 0; acc; 2
Rust within a day wore it in the morning and it rust in the evening; 0; acc; 3
Unfortunately it came quite tangled and I can't untangle it anymore this will have to take some work; 0; acc; 2
Excellent shorts Wasn't sure about the material at first but it's very cooling Will buy again Great value although not as smart looking as the photos More of a casual pair of shorts; 1; fashion; 5
Received the goods in excellent condition Nicely packed Good quality Value for money; 1; fashion; 5
Delivery in a week via redbull Material look solid and good for running.; 1; fashion; 5
Quite ok.. material is ok.. will try after wash. hopefully the material wont change; 1; fashion; 5
I had previously ordered 2 grey XL shorts and was satisfied with my order thus I ordered 3 grey and 3 black XL shorts this time Comfortable wearable to places nearby the house and definitely worth the price; 1; fashion; 5
As ordered Size fit well for waist of 35inch Light and thin material but suit me fine Pockets a bit shallow so may not be advisable to put wallet.; 1; fashion; 5
Nicely-packed Quality is good Can base on the size chart to buy!; 1; fashion; 5
Item received as described nicely packed and material is good too.; 1; fashion; 4
Delivery is fast and product is good and fits as suggested by the variation size and weight.; 1; fashion; 4
Shorts came and all was good The shorts did not have the annoying inner netting and was made of semi water proof material All that was advertised was delivered Thanks; 1; fashion; 5
Fast delivery material not bad for exercising hopefully can last.; 1; fashion; 5
2nd time purchase!! Worth the money!! Great buy.. Love it...; 1; fashion; 5
Material was not what I expected but I think thats a mistake on my part Otherwise sizing is fine and arrived relatively fast; 1; fashion; 5
Bought a wrong size previously but now the new size fits perfectly and quite comfy to wear Wind blows inside when walking very cooling 👍🏻; 1; fashion; 5
Men shorts casual pants sports fashion brand feels comfortable and delivery was fast; 1; fashion; 5
Size are correct but both pants the 2 side pockets are not deep enough if you putting things in the side pockets can be easily drop out; 0; fashion; 3
Item received in good condition The material not bad Feel quite comfortable while wearing.; 1; fashion; 5
Karate is good crop is good color is good thickness is good very good quality feed me well thank you so much Sarah I love it we'll buy again; 1; fashion; 5
Casual shorts came in good condition for its priced delivery was good; 1; fashion; 5
Bought size L but still abit too small Have to buy 1 to 2 size bigger.; 1; fashion; 5
Item received in good condition Size is about just right Better to get bigger since it has elastic band and can tighten with the string.; 1; fashion; 5
Material is soft and comfortable suitable for hot weather Best to buy a size bigger; 1; fashion; 5
Item is wrapped properly item came super quick and efficient; 1; fashion; 5
Shorts received today material is very soft Good buy! Thanks seller; 1; fashion; 5
Delivery took eight days to arrive ordered on 23rd and received on 31st Aug Bought at $4.90 flash deal good buy Material is very soft luv it Will definitely buy more in next flash deal thanks seller :; 1; fashion; 5
Fast delivery and received in good condition Size is right and good quality for this price Will buy again; 1; fashion; 5
Items received Pack in a zip lock bag instead of just plastic bag Comfy feeling Worth buying; 1; fashion; 5
Quality very thin not sure when it will blow I can feel the wind flow inner part it's suitable for summer day happy 9.9 sales‼️; 1; fashion; 5
Material is so soft and comfortable suitable to our SG climate Will definitely order when there is FS Thanks seller; 1; fashion; 5
Fast delivery buy 1-2 size bigger than usual for comfort fit Material not cotton type; 1; fashion; 5
Item received in good condition. Pants very light and thin hope it won't tear; 1; fashion; 4
Ecstatic wise,not bad Fitting wise,smaller than expected Material not as comfy as i expect; 0; fashion; 3
Received in good condition Material is very light Seems quite comfortable Ordered 2XL base on the height and weight measurement but the size is a bit too big....; 1; fashion; 5
item received delivered after one week must upgrade coz size is smaller than usual; 1; fashion; 5
Ordered on 1-11-20 receive 7-11-20 The material is nice Very good cutting Nice pant Like; 1; fashion; 5
I like the material of the shorts It doesnt get crumpled easily; 1; fashion; 5
Like this design so much....super comfortable...price okay...; 1; fashion; 5
Great shorts fits me perfectly; 1; fashion; 5
Fast delivery came in good condition Material is light and thin Good for sports; 1; fashion; 5
This is a second purchase for 2 shorts with a bigger size which fits better; 1; fashion; 5
Great price and nice short Comfortable to wear Recommended.; 1; fashion; 5
Received in proper packlng size ok satisfactory.; 1; fashion; 5
Received...nice cutting n gd material,but order the wrong size,my fault,will order again...thanks; 1; fashion; 5
